"method","auroc","delta_w","ari","k","exactC","seed","scenario","tmfg_avail","oracle_na","rho_C","rho_D","gini_C","gini_D","obar_C","obar_D","rt"
"raw",0,-0.116397733372696,0.55045871559633,3,FALSE,202608260937,"noC",0.2,0,0.0506919010360397,0.167089634408736,0.186594268400346,0.171892162778862,0.0199969432154655,-0.0117766893641874,0.375999999999999
"cw",0.833333333333333,0.000208773600163638,0.533333333333333,2,FALSE,202608260938,"noC",0.2,0,0.0515485076393361,0.121384682986349,0.187179490060627,0.175476809948889,0.0253938636348824,-0.0173805596953327,0.433
"gini",0.15,-0.0609726816439399,0.533333333333333,2,FALSE,202608260938,"noC",0.2,0,0.0515485076393361,0.121384682986349,0.187179490060627,0.175476809948889,0.0253938636348824,-0.0173805596953327,0.433
"oracle",0,-0.711743069901168,NA,NA,NA,202608260938,"noC",0.2,0,0.0515485076393361,0.121384682986349,0.187179490060627,0.175476809948889,0.0253938636348824,-0.0173805596953327,0.433
"over",0.833333333333333,0.000279418921336562,0.533333333333333,2,FALSE,202608260938,"noC",0.2,0,0.0515485076393361,0.121384682986349,0.187179490060627,0.175476809948889,0.0253938636348824,-0.0173805596953327,0.433
"raw",0.15,-0.0698361753470129,0.533333333333333,2,FALSE,202608260938,"noC",0.2,0,0.0515485076393361,0.121384682986349,0.187179490060627,0.175476809948889,0.0253938636348824,-0.0173805596953327,0.433
"cw",0.55,-0.00108645244402228,0.392156862745098,2,FALSE,202608260939,"noC",0.1,0,0.037878250857383,0.144024868043821,0.195090572359831,0.18025146302587,0.000845938563417802,-0.0183357217880042,0.427
"gini",0.0333333333333333,-0.0848895716105626,0.392156862745098,2,FALSE,202608260939,"noC",0.1,0,0.037878250857383,0.144024868043821,0.195090572359831,0.18025146302587,0.000845938563417802,-0.0183357217880042,0.427
"oracle",0,-0.796877507587896,NA,NA,NA,202608260939,"noC",0.1,0,0.037878250857383,0.144024868043821,0.195090572359831,0.18025146302587,0.000845938563417802,-0.0183357217880042,0.427
"over",0.55,-0.0014721792151232,0.392156862745098,2,FALSE,202608260939,"noC",0.1,0,0.037878250857383,0.144024868043821,0.195090572359831,0.18025146302587,0.000845938563417802,-0.0183357217880042,0.427
"raw",0.0333333333333333,-0.106146617186438,0.392156862745098,2,FALSE,202608260939,"noC",0.1,0,0.037878250857383,0.144024868043821,0.195090572359831,0.18025146302587,0.000845938563417802,-0.0183357217880042,0.427
"cw",0.583333333333333,0.000272288984524524,0.517241379310345,3,FALSE,202608260940,"noC",0.2,0,0.0650625806858293,0.175083207591072,0.182589361529196,0.169870545442842,0.00590959819216428,-0.00396600037622331,0.440000000000001
"gini",0.0833333333333333,-0.0939233608214743,0.55045871559633,3,FALSE,202608260940,"noC",0.2,0,0.0650625806858293,0.175083207591072,0.182589361529196,0.169870545442842,0.00590959819216428,-0.00396600037622331,0.440000000000001
"oracle",0,-0.860583562533641,NA,NA,NA,202608260940,"noC",0.2,0,0.0650625806858293,0.175083207591072,0.182589361529196,0.169870545442842,0.00590959819216428,-0.00396600037622331,0.440000000000001
"over",0.583333333333333,0.000332715124792182,0.517241379310345,3,FALSE,202608260940,"noC",0.2,0,0.0650625806858293,0.175083207591072,0.182589361529196,0.169870545442842,0.00590959819216428,-0.00396600037622331,0.440000000000001
"raw",0.0833333333333333,-0.110020626905243,0.55045871559633,3,FALSE,202608260940,"noC",0.2,0,0.0650625806858293,0.175083207591072,0.182589361529196,0.169870545442842,0.00590959819216428,-0.00396600037622331,0.440000000000001
"cw",0.416666666666667,-0.000191894238259073,0.392156862745098,2,FALSE,202608260941,"noC",0.2,0,0.0402493970803202,0.176325170234724,0.199586451576067,0.158010026650543,-0.0161497760233851,-0.00817869755598607,0.41
"gini",0.133333333333333,-0.117126822408297,0.392156862745098,2,FALSE,202608260941,"noC",0.2,0,0.0402493970803202,0.176325170234724,0.199586451576067,0.158010026650543,-0.0161497760233851,-0.00817869755598607,0.41
"oracle",0,-0.74424764384512,NA,NA,NA,202608260941,"noC",0.2,0,0.0402493970803202,0.176325170234724,0.199586451576067,0.158010026650543,-0.0161497760233851,-0.00817869755598607,0.41
"over",0.416666666666667,-0.000232502479964599,0.392156862745098,2,FALSE,202608260941,"noC",0.2,0,0.0402493970803202,0.176325170234724,0.199586451576067,0.158010026650543,-0.0161497760233851,-0.00817869755598607,0.41
"raw",0.133333333333333,-0.136075773154404,0.392156862745098,2,FALSE,202608260941,"noC",0.2,0,0.0402493970803202,0.176325170234724,0.199586451576067,0.158010026650543,-0.0161497760233851,-0.00817869755598607,0.41
"cw",0.0916666666666667,-0.00293423001392397,0.440771349862259,2,FALSE,202608260942,"noC",0,0,0.0435479647259688,0.216627123048697,0.181901835733846,0.158297542784598,-0.00895654429109524,0.0131909083434923,0.417
"gini",0,-0.145779934868594,0.234666666666667,2,FALSE,202608260942,"noC",0,0,0.0435479647259688,0.216627123048697,0.181901835733846,0.158297542784598,-0.00895654429109524,0.0131909083434923,0.417
"oracle",0,-0.844176237305572,NA,NA,NA,202608260942,"noC",0,0,0.0435479647259688,0.216627123048697,0.181901835733846,0.158297542784598,-0.00895654429109524,0.0131909083434923,0.417
"over",0.0916666666666667,-0.00349354583743889,0.440771349862259,2,FALSE,202608260942,"noC",0,0,0.0435479647259688,0.216627123048697,0.181901835733846,0.158297542784598,-0.00895654429109524,0.0131909083434923,0.417
"raw",0,-0.173079158322729,0.440771349862259,2,FALSE,202608260942,"noC",0,0,0.0435479647259688,0.216627123048697,0.181901835733846,0.158297542784598,-0.00895654429109524,0.0131909083434923,0.417
"cw",0.125,-0.00216025326766556,0.392156862745098,2,FALSE,202608260943,"noC",0.1,0,0.041624760343916,0.212945256797705,0.213955758848748,0.15645159316405,-0.0117199704793124,0.01206087715494,0.327
"gini",0,-0.14487952559863,0.392156862745098,2,FALSE,202608260943,"noC",0.1,0,0.041624760343916,0.212945256797705,0.213955758848748,0.15645159316405,-0.0117199704793124,0.01206087715494,0.327
"oracle",0,-0.864289837364917,NA,NA,NA,202608260943,"noC",0.1,0,0.041624760343916,0.212945256797705,0.213955758848748,0.15645159316405,-0.0117199704793124,0.01206087715494,0.327
"over",0.108333333333333,-0.00248608531339201,0.392156862745098,2,FALSE,202608260943,"noC",0.1,0,0.041624760343916,0.212945256797705,0.213955758848748,0.15645159316405,-0.0117199704793124,0.01206087715494,0.327
"raw",0,-0.171320496453789,0.392156862745098,2,FALSE,202608260943,"noC",0.1,0,0.041624760343916,0.212945256797705,0.213955758848748,0.15645159316405,-0.0117199704793124,0.01206087715494,0.327
"cw",0.191666666666667,-0.00115315287208069,0.498442367601246,3,FALSE,202608260944,"noC",0.2,0,0.0675879217230712,0.175691343801751,0.190163847280403,0.166325790857527,-0.00121185914358326,0.00634948772461549,0.41
"gini",0.0333333333333333,-0.0932042270005694,0.237623762376238,3,FALSE,202608260944,"noC",0.2,0,0.0675879217230712,0.175691343801751,0.190163847280403,0.166325790857527,-0.00121185914358326,0.00634948772461549,0.41
"oracle",0,-0.761091238046223,NA,NA,NA,202608260944,"noC",0.2,0,0.0675879217230712,0.175691343801751,0.190163847280403,0.166325790857527,-0.00121185914358326,0.00634948772461549,0.41
"over",0.191666666666667,-0.00143977990151667,0.498442367601246,3,FALSE,202608260944,"noC",0.2,0,0.0675879217230712,0.175691343801751,0.190163847280403,0.166325790857527,-0.00121185914358326,0.00634948772461549,0.41
"raw",0.0333333333333333,-0.10810342207868,0.145214521452145,3,FALSE,202608260944,"noC",0.2,0,0.0675879217230712,0.175691343801751,0.190163847280403,0.166325790857527,-0.00121185914358326,0.00634948772461549,0.41
"cw",0.283333333333333,-0.00301253574360872,0.392156862745098,2,FALSE,202608260945,"noC",0.2,0,0.0471309654304129,0.188490164594143,0.196885884037914,0.155669944461686,0.00645073727291576,0.0207755572006066,0.408999999999999
"gini",0.0333333333333333,-0.120765987747129,0.297734627831715,3,FALSE,202608260945,"noC",0.2,0,0.0471309654304129,0.188490164594143,0.196885884037914,0.155669944461686,0.00645073727291576,0.0207755572006066,0.408999999999999
"oracle",0,-0.819073773552399,NA,NA,NA,202608260945,"noC",0.2,0,0.0471309654304129,0.188490164594143,0.196885884037914,0.155669944461686,0.00645073727291576,0.0207755572006066,0.408999999999999
"over",0.283333333333333,-0.00343405433572812,0.392156862745098,2,FALSE,202608260945,"noC",0.2,0,0.0471309654304129,0.188490164594143,0.196885884037914,0.155669944461686,0.00645073727291576,0.0207755572006066,0.408999999999999
"raw",0.0333333333333333,-0.14135919916373,0.297734627831715,3,FALSE,202608260945,"noC",0.2,0,0.0471309654304129,0.188490164594143,0.196885884037914,0.155669944461686,0.00645073727291576,0.0207755572006066,0.408999999999999
"cw",0.216666666666667,-0.00169333859957566,0.440771349862259,2,FALSE,202608260946,"noC",0.2,0,0.0477662419925862,0.184860253903608,0.208353809824663,0.179833471948674,-0.00649543971188946,0.0162654169724788,0.470000000000001
"gini",0.05,-0.115322604353443,0.33003300330033,3,FALSE,202608260946,"noC",0.2,0,0.0477662419925862,0.184860253903608,0.208353809824663,0.179833471948674,-0.00649543971188946,0.0162654169724788,0.470000000000001
"oracle",0,-0.85185905356553,NA,NA,NA,202608260946,"noC",0.2,0,0.0477662419925862,0.184860253903608,0.208353809824663,0.179833471948674,-0.00649543971188946,0.0162654169724788,0.470000000000001
"over",0.216666666666667,-0.00215400965158626,0.442477876106195,3,FALSE,202608260946,"noC",0.2,0,0.0477662419925862,0.184860253903608,0.208353809824663,0.179833471948674,-0.00649543971188946,0.0162654169724788,0.470000000000001
"raw",0.05,-0.137094011911022,0.33003300330033,3,FALSE,202608260946,"noC",0.2,0,0.0477662419925862,0.184860253903608,0.208353809824663,0.179833471948674,-0.00649543971188946,0.0162654169724788,0.470000000000001
"cw",0.425,-0.000870370685448773,0.442477876106195,3,FALSE,202608260947,"noC",0.2,0,0.0551791936715897,0.199202184224474,0.182268630825548,0.16216566764825,0.00631295650109449,0.000301878176169416,0.469000000000001
"gini",0,-0.124319493357331,0.614886731391586,3,FALSE,202608260947,"noC",0.2,0,0.0551791936715897,0.199202184224474,0.182268630825548,0.16216566764825,0.00631295650109449,0.000301878176169416,0.469000000000001
"oracle",0,-0.800229571192794,NA,NA,NA,202608260947,"noC",0.2,0,0.0551791936715897,0.199202184224474,0.182268630825548,0.16216566764825,0.00631295650109449,0.000301878176169416,0.469000000000001
"over",0.425,-0.00102657858976384,0.442477876106195,3,FALSE,202608260947,"noC",0.2,0,0.0551791936715897,0.199202184224474,0.182268630825548,0.16216566764825,0.00631295650109449,0.000301878176169416,0.469000000000001
"raw",0,-0.144022990552885,0.498442367601246,3,FALSE,202608260947,"noC",0.2,0,0.0551791936715897,0.199202184224474,0.182268630825548,0.16216566764825,0.00631295650109449,0.000301878176169416,0.469000000000001
"cw",0.625,-0.000271025328004624,0.392156862745098,2,FALSE,202608260948,"noC",0.1,0,0.0321894496467748,0.151362043741352,0.214478748840259,0.164072073719628,-0.00307327956709158,-0.0175569083262513,0.492999999999999
"gini",0.0333333333333333,-0.103045765910199,0.392156862745098,2,FALSE,202608260948,"noC",0.1,0,0.0321894496467748,0.151362043741352,0.214478748840259,0.164072073719628,-0.00307327956709158,-0.0175569083262513,0.492999999999999
"oracle",0,-0.842408724483634,NA,NA,NA,202608260948,"noC",0.1,0,0.0321894496467748,0.151362043741352,0.214478748840259,0.164072073719628,-0.00307327956709158,-0.0175569083262513,0.492999999999999
"over",0.625,-0.000284939242861886,0.392156862745098,2,FALSE,202608260948,"noC",0.1,0,0.0321894496467748,0.151362043741352,0.214478748840259,0.164072073719628,-0.00307327956709158,-0.0175569083262513,0.492999999999999
"raw",0.0333333333333333,-0.119172594094578,0.392156862745098,2,FALSE,202608260948,"noC",0.1,0,0.0321894496467748,0.151362043741352,0.214478748840259,0.164072073719628,-0.00307327956709158,-0.0175569083262513,0.492999999999999
"cw",0.2,-0.000784614952022582,0.32398753894081,3,FALSE,202608260949,"noC",0.2,0,0.0804059223549265,0.201533576896841,0.175573912361716,0.15887586257265,-0.0239789890973608,-0.00332496373750352,0.423
"gini",0.133333333333333,-0.104322102230147,0.209366391184573,2,FALSE,202608260949,"noC",0.2,0,0.0804059223549265,0.201533576896841,0.175573912361716,0.15887586257265,-0.0239789890973608,-0.00332496373750352,0.423
"oracle",0,-0.771565473098607,NA,NA,NA,202608260949,"noC",0.2,0,0.0804059223549265,0.201533576896841,0.175573912361716,0.15887586257265,-0.0239789890973608,-0.00332496373750352,0.423
"over",0.2,-0.000962368093691643,0.32398753894081,3,FALSE,202608260949,"noC",0.2,0,0.0804059223549265,0.201533576896841,0.175573912361716,0.15887586257265,-0.0239789890973608,-0.00332496373750352,0.423
"raw",0.133333333333333,-0.121127654541914,0.209366391184573,2,FALSE,202608260949,"noC",0.2,0,0.0804059223549265,0.201533576896841,0.175573912361716,0.15887586257265,-0.0239789890973608,-0.00332496373750352,0.423
"cw",0.75,0.000521045926804848,0.440771349862259,2,FALSE,202608260950,"noC",0.3,0,0.052534281313592,0.141321677213988,0.18340234675568,0.155698866708442,0.0305402247992393,-0.00755088338116349,0.422999999999998
"gini",0.0666666666666667,-0.0775329176430853,0.440771349862259,2,FALSE,202608260950,"noC",0.3,0,0.052534281313592,0.141321677213988,0.18340234675568,0.155698866708442,0.0305402247992393,-0.00755088338116349,0.422999999999998
"oracle",0,-0.790955755910874,NA,NA,NA,202608260950,"noC",0.3,0,0.052534281313592,0.141321677213988,0.18340234675568,0.155698866708442,0.0305402247992393,-0.00755088338116349,0.422999999999998
"over",0.75,0.000661399927583004,0.440771349862259,2,FALSE,202608260950,"noC",0.3,0,0.052534281313592,0.141321677213988,0.18340234675568,0.155698866708442,0.0305402247992393,-0.00755088338116349,0.422999999999998
"raw",0.116666666666667,-0.088787395900396,0.440771349862259,2,FALSE,202608260950,"noC",0.3,0,0.052534281313592,0.141321677213988,0.18340234675568,0.155698866708442,0.0305402247992393,-0.00755088338116349,0.422999999999998
"cw",0.9,0.000156700503045676,0.392156862745098,2,FALSE,202608260951,"noC",0.1,0,0.0402209771894399,0.155184661343295,0.204876611318986,0.15851048603583,0.000627720859114126,-0.0162141049005969,0.404
"gini",0.0166666666666667,-0.100681998308377,0.392156862745098,2,FALSE,202608260951,"noC",0.1,0,0.0402209771894399,0.155184661343295,0.204876611318986,0.15851048603583,0.000627720859114126,-0.0162141049005969,0.404
"oracle",0,-0.760842407787684,NA,NA,NA,202608260951,"noC",0.1,0,0.0402209771894399,0.155184661343295,0.204876611318986,0.15851048603583,0.000627720859114126,-0.0162141049005969,0.404
"over",0.9,0.000196721457183412,0.392156862745098,2,FALSE,202608260951,"noC",0.1,0,0.0402209771894399,0.155184661343295,0.204876611318986,0.15851048603583,0.000627720859114126,-0.0162141049005969,0.404
"raw",0.0333333333333333,-0.114963684153855,0.392156862745098,2,FALSE,202608260951,"noC",0.1,0,0.0402209771894399,0.155184661343295,0.204876611318986,0.15851048603583,0.000627720859114126,-0.0162141049005969,0.404
"cw",0.1,-0.00238342786098496,0.392156862745098,2,FALSE,202608260952,"noC",0.1,0,0.0503603169727645,0.182140847474367,0.195218314835053,0.183961605859092,-0.0133485646665242,0.0167766900853884,0.439
"gini",0.05,-0.107378198150223,0.392156862745098,2,FALSE,202608260952,"noC",0.1,0,0.0503603169727645,0.182140847474367,0.195218314835053,0.183961605859092,-0.0133485646665242,0.0167766900853884,0.439
"oracle",0,-0.763937238489547,NA,NA,NA,202608260952,"noC",0.1,0,0.0503603169727645,0.182140847474367,0.195218314835053,0.183961605859092,-0.0133485646665242,0.0167766900853884,0.439
"over",0.1,-0.00292329657538044,0.392156862745098,2,FALSE,202608260952,"noC",0.1,0,0.0503603169727645,0.182140847474367,0.195218314835053,0.183961605859092,-0.0133485646665242,0.0167766900853884,0.439
"raw",0.0333333333333333,-0.131780530501603,0.392156862745098,2,FALSE,202608260952,"noC",0.1,0,0.0503603169727645,0.182140847474367,0.195218314835053,0.183961605859092,-0.0133485646665242,0.0167766900853884,0.439
"cw",0.85,0.000355292614481635,0.392156862745098,2,FALSE,202608260953,"noC",0.2,0,0.0564389208867265,0.136642919238526,0.169739650387555,0.180869404320558,0.00337690845667373,-0.0247858315279805,0.331999999999999
"gini",0.183333333333333,-0.065463465566298,0.392156862745098,2,FALSE,202608260953,"noC",0.2,0,0.0564389208867265,0.136642919238526,0.169739650387555,0.180869404320558,0.00337690845667373,-0.0247858315279805,0.331999999999999
"oracle",0,-0.685961374532951,NA,NA,NA,202608260953,"noC",0.2,0,0.0564389208867265,0.136642919238526,0.169739650387555,0.180869404320558,0.00337690845667373,-0.0247858315279805,0.331999999999999
"over",0.85,0.000428768579823064,0.392156862745098,2,FALSE,202608260953,"noC",0.2,0,0.0564389208867265,0.136642919238526,0.169739650387555,0.180869404320558,0.00337690845667373,-0.0247858315279805,0.331999999999999
"raw",0.2,-0.080203998351799,0.392156862745098,2,FALSE,202608260953,"noC",0.2,0,0.0564389208867265,0.136642919238526,0.169739650387555,0.180869404320558,0.00337690845667373,-0.0247858315279805,0.331999999999999
"cw",0.0916666666666667,-0.00397785218177014,0.440771349862259,2,FALSE,202608260954,"noC",0.1,0,0.0463024260410068,0.234963294231077,0.198456758662071,0.186121513593718,-0.0192445346255931,0.0204819819786527,0.324
"gini",0,-0.154940279062035,0.440771349862259,2,FALSE,202608260954,"noC",0.1,0,0.0463024260410068,0.234963294231077,0.198456758662071,0.186121513593718,-0.0192445346255931,0.0204819819786527,0.324
"oracle",0,-0.769031195416326,NA,NA,NA,202608260954,"noC",0.1,0,0.0463024260410068,0.234963294231077,0.198456758662071,0.186121513593718,-0.0192445346255931,0.0204819819786527,0.324
"over",0.0916666666666667,-0.0050130138272678,0.440771349862259,2,FALSE,202608260954,"noC",0.1,0,0.0463024260410068,0.234963294231077,0.198456758662071,0.186121513593718,-0.0192445346255931,0.0204819819786527,0.324
"raw",0,-0.18866086819007,0.440771349862259,2,FALSE,202608260954,"noC",0.1,0,0.0463024260410068,0.234963294231077,0.198456758662071,0.186121513593718,-0.0192445346255931,0.0204819819786527,0.324
"cw",0.0833333333333333,-0.0029597482009475,0.336842105263158,4,FALSE,202608260955,"noC",0.1,0,0.0474059233845279,0.210601914711031,0.211753733275972,0.18271931828289,-0.0207297319649985,0.0124315444663085,0.379999999999999
"gini",0,-0.133896691219489,0.533333333333333,2,FALSE,202608260955,"noC",0.1,0,0.0474059233845279,0.210601914711031,0.211753733275972,0.18271931828289,-0.0207297319649985,0.0124315444663085,0.379999999999999
"oracle",0,-0.79084852937086,NA,NA,NA,202608260955,"noC",0.1,0,0.0474059233845279,0.210601914711031,0.211753733275972,0.18271931828289,-0.0207297319649985,0.0124315444663085,0.379999999999999
"over",0.0833333333333333,-0.00370666430544012,0.336842105263158,4,FALSE,202608260955,"noC",0.1,0,0.0474059233845279,0.210601914711031,0.211753733275972,0.18271931828289,-0.0207297319649985,0.0124315444663085,0.379999999999999
"raw",0,-0.163195991326503,0.626666666666667,3,FALSE,202608260955,"noC",0.1,0,0.0474059233845279,0.210601914711031,0.211753733275972,0.18271931828289,-0.0207297319649985,0.0124315444663085,0.379999999999999
"cw",0.383333333333333,-0.000336387651417993,0.440771349862259,2,FALSE,202608260956,"noC",0.2,0,0.0382876425863762,0.178491354215563,0.197443037717184,0.172572080116108,0.0107057999559244,0.000159940948264269,0.286
"gini",0,-0.118065170314028,0.440771349862259,2,FALSE,202608260956,"noC",0.2,0,0.0382876425863762,0.178491354215563,0.197443037717184,0.172572080116108,0.0107057999559244,0.000159940948264269,0.286
"oracle",0,-0.782139419026661,NA,NA,NA,202608260956,"noC",0.2,0,0.0382876425863762,0.178491354215563,0.197443037717184,0.172572080116108,0.0107057999559244,0.000159940948264269,0.286
"over",0.383333333333333,-0.000424554238593563,0.440771349862259,2,FALSE,202608260956,"noC",0.2,0,0.0382876425863762,0.178491354215563,0.197443037717184,0.172572080116108,0.0107057999559244,0.000159940948264269,0.286
"raw",0,-0.140203711629186,0.440771349862259,2,FALSE,202608260956,"noC",0.2,0,0.0382876425863762,0.178491354215563,0.197443037717184,0.172572080116108,0.0107057999559244,0.000159940948264269,0.286
"cw",0.458333333333333,-0.000404836447034452,0.442477876106195,3,FALSE,202608260957,"noC",0.3,0,0.0480001652522979,0.205864586980107,0.197413990736199,0.170995883632853,-0.00895313208452768,-0.00759544229765191,0.381
"gini",0.0166666666666667,-0.132552239137132,0.392156862745098,2,FALSE,202608260957,"noC",0.3,0,0.0480001652522979,0.205864586980107,0.197413990736199,0.170995883632853,-0.00895313208452768,-0.00759544229765191,0.381
"oracle",0,-0.796591807625563,NA,NA,NA,202608260957,"noC",0.3,0,0.0480001652522979,0.205864586980107,0.197413990736199,0.170995883632853,-0.00895313208452768,-0.00759544229765191,0.381
"over",0.458333333333333,-0.000449257117255036,0.442477876106195,3,FALSE,202608260957,"noC",0.3,0,0.0480001652522979,0.205864586980107,0.197413990736199,0.170995883632853,-0.00895313208452768,-0.00759544229765191,0.381
"raw",0.0166666666666667,-0.157864421727809,0.392156862745098,2,FALSE,202608260957,"noC",0.3,0,0.0480001652522979,0.205864586980107,0.197413990736199,0.170995883632853,-0.00895313208452768,-0.00759544229765191,0.381
"cw",0.55,6.05514113229506e-05,0.440771349862259,2,FALSE,202608260958,"noC",0.2,0,0.0477109548312297,0.162472334178843,0.191415738246656,0.157689310902291,-0.0159295391756206,-0.0171498665081341,0.379000000000001
"gini",0.05,-0.0986582437157937,0.440771349862259,2,FALSE,202608260958,"noC",0.2,0,0.0477109548312297,0.162472334178843,0.191415738246656,0.157689310902291,-0.0159295391756206,-0.0171498665081341,0.379000000000001
"oracle",0,-0.849049908298246,NA,NA,NA,202608260958,"noC",0.2,0,0.0477109548312297,0.162472334178843,0.191415738246656,0.157689310902291,-0.0159295391756206,-0.0171498665081341,0.379000000000001
"over",0.55,7.73653148786278e-05,0.440771349862259,2,FALSE,202608260958,"noC",0.2,0,0.0477109548312297,0.162472334178843,0.191415738246656,0.157689310902291,-0.0159295391756206,-0.0171498665081341,0.379000000000001
"raw",0.05,-0.114761379347613,0.440771349862259,2,FALSE,202608260958,"noC",0.2,0,0.0477109548312297,0.162472334178843,0.191415738246656,0.157689310902291,-0.0159295391756206,-0.0171498665081341,0.379000000000001
"cw",0.216666666666667,-0.000943314612010756,0.371794871794872,3,FALSE,202608260959,"noC",0.1,0,0.0489503237787241,0.185674440689793,0.208690449264983,0.161677293934646,-0.0104140407312562,0.000704086104217865,0.380000000000001
"gini",0.0166666666666667,-0.117145832794944,0.392156862745098,2,FALSE,202608260959,"noC",0.1,0,0.0489503237787241,0.185674440689793,0.208690449264983,0.161677293934646,-0.0104140407312562,0.000704086104217865,0.380000000000001
"oracle",0,-0.812607508866683,NA,NA,NA,202608260959,"noC",0.1,0,0.0489503237787241,0.185674440689793,0.208690449264983,0.161677293934646,-0.0104140407312562,0.000704086104217865,0.380000000000001
"over",0.216666666666667,-0.00115461313612191,0.371794871794872,3,FALSE,202608260959,"noC",0.1,0,0.0489503237787241,0.185674440689793,0.208690449264983,0.161677293934646,-0.0104140407312562,0.000704086104217865,0.380000000000001
"raw",0.0166666666666667,-0.136724116911069,0.392156862745098,2,FALSE,202608260959,"noC",0.1,0,0.0489503237787241,0.185674440689793,0.208690449264983,0.161677293934646,-0.0104140407312562,0.000704086104217865,0.380000000000001
"cw",0.5,0,0.442477876106195,3,FALSE,202608260960,"noC",0.4,0,0.0686305046317654,0.129613079853001,0.184484411395225,0.16105463634943,-0.0268255210420104,-0.0218456123548655,0.285
"gini",0.216666666666667,-0.0541598804177094,0.614886731391586,3,FALSE,202608260960,"noC",0.4,0,0.0686305046317654,0.129613079853001,0.184484411395225,0.16105463634943,-0.0268255210420104,-0.0218456123548655,0.285
"oracle",0,-0.703207977133448,NA,NA,NA,202608260960,"noC",0.4,0,0.0686305046317654,0.129613079853001,0.184484411395225,0.16105463634943,-0.0268255210420104,-0.0218456123548655,0.285
"over",0.5,0,0.442477876106195,3,FALSE,202608260960,"noC",0.4,0,0.0686305046317654,0.129613079853001,0.184484411395225,0.16105463634943,-0.0268255210420104,-0.0218456123548655,0.285
"raw",0.216666666666667,-0.0609825752212359,0.614886731391586,3,FALSE,202608260960,"noC",0.4,0,0.0686305046317654,0.129613079853001,0.184484411395225,0.16105463634943,-0.0268255210420104,-0.0218456123548655,0.285
"cw",0.65,0.000267057378317206,0.392156862745098,2,FALSE,202608260961,"noC",0,0,0.0400910805190317,0.156914485202118,0.204988651744832,0.159725221004161,0.00149071656877485,-0.0154781844830962,0.319000000000001
"gini",0.0166666666666667,-0.101218865315879,0.392156862745098,2,FALSE,202608260961,"noC",0,0,0.0400910805190317,0.156914485202118,0.204988651744832,0.159725221004161,0.00149071656877485,-0.0154781844830962,0.319000000000001
"oracle",0,-0.793660238582644,NA,NA,NA,202608260961,"noC",0,0,0.0400910805190317,0.156914485202118,0.204988651744832,0.159725221004161,0.00149071656877485,-0.0154781844830962,0.319000000000001
"over",0.65,0.000342411918901404,0.392156862745098,2,FALSE,202608260961,"noC",0,0,0.0400910805190317,0.156914485202118,0.204988651744832,0.159725221004161,0.00149071656877485,-0.0154781844830962,0.319000000000001
"raw",0.0166666666666667,-0.116823404683086,0.392156862745098,2,FALSE,202608260961,"noC",0,0,0.0400910805190317,0.156914485202118,0.204988651744832,0.159725221004161,0.00149071656877485,-0.0154781844830962,0.319000000000001
"cw",0.666666666666667,-0.000270479565370798,0.440771349862259,2,FALSE,202608260962,"noC",0.1,0,0.0458320357872486,0.168829556751889,0.198687078210596,0.154431142689536,0.0199325155907974,-0.00623569123678527,0.27
"gini",0.0833333333333333,-0.108694549895747,0.392156862745098,2,FALSE,202608260962,"noC",0.1,0,0.0458320357872486,0.168829556751889,0.198687078210596,0.154431142689536,0.0199325155907974,-0.00623569123678527,0.27
"oracle",0,-0.811513748032146,NA,NA,NA,202608260962,"noC",0.1,0,0.0458320357872486,0.168829556751889,0.198687078210596,0.154431142689536,0.0199325155907974,-0.00623569123678527,0.27
"over",0.666666666666667,-0.000255715353707574,0.440771349862259,2,FALSE,202608260962,"noC",0.1,0,0.0458320357872486,0.168829556751889,0.198687078210596,0.154431142689536,0.0199325155907974,-0.00623569123678527,0.27
"raw",0.0833333333333333,-0.12299752096464,0.392156862745098,2,FALSE,202608260962,"noC",0.1,0,0.0458320357872486,0.168829556751889,0.198687078210596,0.154431142689536,0.0199325155907974,-0.00623569123678527,0.27
"cw",0.75,0.000304256506862552,0.533333333333333,2,FALSE,202608260963,"noC",0.3,0,0.0628099725937626,0.15386272415295,0.19604172375183,0.151491091835032,0.00750605936400908,-0.013603277908885,0.550000000000001
"gini",0.2,-0.0804556729067915,0.533333333333333,2,FALSE,202608260963,"noC",0.3,0,0.0628099725937626,0.15386272415295,0.19604172375183,0.151491091835032,0.00750605936400908,-0.013603277908885,0.550000000000001
"oracle",0,-0.779094335664092,NA,NA,NA,202608260963,"noC",0.3,0,0.0628099725937626,0.15386272415295,0.19604172375183,0.151491091835032,0.00750605936400908,-0.013603277908885,0.550000000000001
"over",0.75,0.000378059052970711,0.533333333333333,2,FALSE,202608260963,"noC",0.3,0,0.0628099725937626,0.15386272415295,0.19604172375183,0.151491091835032,0.00750605936400908,-0.013603277908885,0.550000000000001
"raw",0.2,-0.0910527515591878,0.533333333333333,2,FALSE,202608260963,"noC",0.3,0,0.0628099725937626,0.15386272415295,0.19604172375183,0.151491091835032,0.00750605936400908,-0.013603277908885,0.550000000000001
"cw",0.7,0.000174221775003865,0.440771349862259,2,FALSE,202608260964,"noC",0.3,0,0.0516354667185751,0.150652054378824,0.178736158311914,0.173198339284181,-0.00139755606065559,-0.0193803534151154,0.270000000000001
